Robot Drawing Waypoints:
----------------------

Point 534: X=228, Y=190, Z=0, Pen=Down
Point 535: X=227, Y=189, Z=0, Pen=Down
Point 536: X=227, Y=187, Z=0, Pen=Down
Point 537: X=225, Y=185, Z=0, Pen=Down
Point 538: X=225, Y=184, Z=0, Pen=Down
Point 539: X=224, Y=183, Z=0, Pen=Down
Point 540: X=224, Y=182, Z=0, Pen=Down
Point 541: X=218, Y=176, Z=0, Pen=Down
Point 542: X=217, Y=176, Z=0, Pen=Down
Point 543: X=216, Y=175, Z=0, Pen=Down
Point 544: X=215, Y=175, Z=0, Pen=Down
Point 545: X=213, Y=173, Z=0, Pen=Down
Point 546: X=211, Y=173, Z=0, Pen=Down
Point 547: X=210, Y=172, Z=0, Pen=Down
Point 548: X=208, Y=172, Z=0, Pen=Down
Point 549: X=207, Y=171, Z=0, Pen=Down
Point 550: X=201, Y=171, Z=0, Pen=Down
Point 551: X=201, Y=171, Z=10, Pen=Up
Point 552: X=249, Y=101, Z=10, Pen=Up
Point 553: X=249, Y=101, Z=0, Pen=Down
Point 554: X=250, Y=100, Z=0, Pen=Down
Point 555: X=251, Y=101, Z=0, Pen=Down
Point 556: X=267, Y=101, Z=0, Pen=Down
Point 557: X=268, Y=102, Z=0, Pen=Down
Point 558: X=274, Y=102, Z=0, Pen=Down
Point 559: X=275, Y=103, Z=0, Pen=Down
Point 560: X=279, Y=103, Z=0, Pen=Down
Point 561: X=280, Y=104, Z=0, Pen=Down
Point 562: X=284, Y=104, Z=0, Pen=Down
Point 563: X=285, Y=105, Z=0, Pen=Down
Point 564: X=288, Y=105, Z=0, Pen=Down
Point 565: X=289, Y=106, Z=0, Pen=Down
Point 566: X=292, Y=106, Z=0, Pen=Down
Point 567: X=293, Y=107, Z=0, Pen=Down
Point 568: X=295, Y=107, Z=0, Pen=Down
Point 569: X=296, Y=108, Z=0, Pen=Down
Point 570: X=298, Y=108, Z=0, Pen=Down
Point 571: X=299, Y=109, Z=0, Pen=Down
Point 572: X=301, Y=109, Z=0, Pen=Down
Point 573: X=302, Y=110, Z=0, Pen=Down
Point 574: X=303, Y=110, Z=0, Pen=Down
Point 575: X=304, Y=111, Z=0, Pen=Down
Point 576: X=306, Y=111, Z=0, Pen=Down
Point 577: X=307, Y=112, Z=0, Pen=Down
Point 578: X=308, Y=112, Z=0, Pen=Down
Point 579: X=309, Y=113, Z=0, Pen=Down
Point 580: X=311, Y=113, Z=0, Pen=Down
Point 581: X=312, Y=114, Z=0, Pen=Down
Point 582: X=313, Y=114, Z=0, Pen=Down
Point 583: X=314, Y=115, Z=0, Pen=Down
Point 584: X=315, Y=115, Z=0, Pen=Down
Point 585: X=316, Y=116, Z=0, Pen=Down
Point 586: X=317, Y=116, Z=0, Pen=Down
Point 587: X=318, Y=117, Z=0, Pen=Down
Point 588: X=319, Y=117, Z=0, Pen=Down
Point 589: X=320, Y=118, Z=0, Pen=Down
Point 590: X=321, Y=118, Z=0, Pen=Down
Point 591: X=322, Y=119, Z=0, Pen=Down
Point 592: X=323, Y=119, Z=0, Pen=Down
Point 593: X=325, Y=121, Z=0, Pen=Down
Point 594: X=326, Y=121, Z=0, Pen=Down
Point 595: X=327, Y=122, Z=0, Pen=Down
Point 596: X=328, Y=122, Z=0, Pen=Down
Point 597: X=330, Y=124, Z=0, Pen=Down
Point 598: X=331, Y=124, Z=0, Pen=Down
Point 599: X=333, Y=126, Z=0, Pen=Down
Point 600: X=334, Y=126, Z=0, Pen=Down
Point 601: X=336, Y=128, Z=0, Pen=Down
Point 602: X=337, Y=128, Z=0, Pen=Down
Point 603: X=339, Y=130, Z=0, Pen=Down
Point 604: X=340, Y=130, Z=0, Pen=Down
Point 605: X=344, Y=134, Z=0, Pen=Down
Point 606: X=345, Y=134, Z=0, Pen=Down
Point 607: X=352, Y=141, Z=0, Pen=Down
Point 608: X=353, Y=141, Z=0, Pen=Down
Point 609: X=359, Y=147, Z=0, Pen=Down
Point 610: X=359, Y=148, Z=0, Pen=Down
Point 611: X=366, Y=155, Z=0, Pen=Down
Point 612: X=366, Y=156, Z=0, Pen=Down
Point 613: X=370, Y=160, Z=0, Pen=Down
Point 614: X=370, Y=161, Z=0, Pen=Down
Point 615: X=372, Y=163, Z=0, Pen=Down
Point 616: X=372, Y=164, Z=0, Pen=Down
Point 617: X=374, Y=166, Z=0, Pen=Down
Point 618: X=374, Y=167, Z=0, Pen=Down
Point 619: X=376, Y=169, Z=0, Pen=Down
Point 620: X=376, Y=170, Z=0, Pen=Down
Point 621: X=378, Y=172, Z=0, Pen=Down
Point 622: X=378, Y=173, Z=0, Pen=Down
Point 623: X=379, Y=174, Z=0, Pen=Down
Point 624: X=379, Y=175, Z=0, Pen=Down
Point 625: X=381, Y=177, Z=0, Pen=Down
Point 626: X=381, Y=178, Z=0, Pen=Down
Point 627: X=382, Y=179, Z=0, Pen=Down
Point 628: X=382, Y=180, Z=0, Pen=Down
Point 629: X=383, Y=181, Z=0, Pen=Down
Point 630: X=383, Y=182, Z=0, Pen=Down
Point 631: X=384, Y=183, Z=0, Pen=Down
Point 632: X=384, Y=184, Z=0, Pen=Down
Point 633: X=385, Y=185, Z=0, Pen=Down
Point 634: X=385, Y=186, Z=0, Pen=Down
Point 635: X=386, Y=187, Z=0, Pen=Down
Point 636: X=386, Y=188, Z=0, Pen=Down
Point 637: X=387, Y=189, Z=0, Pen=Down
Point 638: X=387, Y=191, Z=0, Pen=Down
Point 639: X=388, Y=192, Z=0, Pen=Down
Point 640: X=388, Y=193, Z=0, Pen=Down
Point 641: X=389, Y=194, Z=0, Pen=Down
Point 642: X=389, Y=196, Z=0, Pen=Down
Point 643: X=390, Y=197, Z=0, Pen=Down
Point 644: X=390, Y=198, Z=0, Pen=Down
Point 645: X=391, Y=199, Z=0, Pen=Down
Point 646: X=391, Y=201, Z=0, Pen=Down
Point 647: X=392, Y=202, Z=0, Pen=Down
Point 648: X=392, Y=204, Z=0, Pen=Down
Point 649: X=393, Y=205, Z=0, Pen=Down
Point 650: X=393, Y=207, Z=0, Pen=Down
Point 651: X=394, Y=208, Z=0, Pen=Down
Point 652: X=394, Y=211, Z=0, Pen=Down
Point 653: X=395, Y=212, Z=0, Pen=Down
Point 654: X=395, Y=215, Z=0, Pen=Down
Point 655: X=396, Y=216, Z=0, Pen=Down
Point 656: X=396, Y=220, Z=0, Pen=Down
Point 657: X=397, Y=221, Z=0, Pen=Down
Point 658: X=397, Y=225, Z=0, Pen=Down
Point 659: X=398, Y=226, Z=0, Pen=Down
Point 660: X=398, Y=232, Z=0, Pen=Down
Point 661: X=399, Y=233, Z=0, Pen=Down
Point 662: X=399, Y=249, Z=0, Pen=Down
Point 663: X=400, Y=250, Z=0, Pen=Down
Point 664: X=399, Y=251, Z=0, Pen=Down
Point 665: X=399, Y=267, Z=0, Pen=Down
Point 666: X=398, Y=268, Z=0, Pen=Down
Point 667: X=398, Y=274, Z=0, Pen=Down
Point 668: X=397, Y=275, Z=0, Pen=Down
Point 669: X=397, Y=279, Z=0, Pen=Down
Point 670: X=396, Y=280, Z=0, Pen=Down
Point 671: X=396, Y=284, Z=0, Pen=Down
Point 672: X=395, Y=285, Z=0, Pen=Down
Point 673: X=395, Y=288, Z=0, Pen=Down
Point 674: X=394, Y=289, Z=0, Pen=Down
Point 675: X=394, Y=292, Z=0, Pen=Down
Point 676: X=393, Y=293, Z=0, Pen=Down
Point 677: X=393, Y=295, Z=0, Pen=Down
Point 678: X=392, Y=296, Z=0, Pen=Down
Point 679: X=392, Y=298, Z=0, Pen=Down
Point 680: X=391, Y=299, Z=0, Pen=Down
Point 681: X=391, Y=301, Z=0, Pen=Down
Point 682: X=390, Y=302, Z=0, Pen=Down
Point 683: X=390, Y=303, Z=0, Pen=Down
Point 684: X=389, Y=304, Z=0, Pen=Down
Point 685: X=389, Y=306, Z=0, Pen=Down
Point 686: X=388, Y=307, Z=0, Pen=Down
Point 687: X=388, Y=308, Z=0, Pen=Down
Point 688: X=387, Y=309, Z=0, Pen=Down
Point 689: X=387, Y=311, Z=0, Pen=Down
Point 690: X=386, Y=312, Z=0, Pen=Down
Point 691: X=386, Y=313, Z=0, Pen=Down
Point 692: X=385, Y=314, Z=0, Pen=Down
Point 693: X=385, Y=315, Z=0, Pen=Down
Point 694: X=384, Y=316, Z=0, Pen=Down
Point 695: X=384, Y=317, Z=0, Pen=Down
Point 696: X=383, Y=318, Z=0, Pen=Down
Point 697: X=383, Y=319, Z=0, Pen=Down
Point 698: X=382, Y=320, Z=0, Pen=Down
Point 699: X=382, Y=321, Z=0, Pen=Down
Point 700: X=381, Y=322, Z=0, Pen=Down
Point 701: X=381, Y=323, Z=0, Pen=Down
Point 702: X=379, Y=325, Z=0, Pen=Down
Point 703: X=379, Y=326, Z=0, Pen=Down
Point 704: X=378, Y=327, Z=0, Pen=Down
Point 705: X=378, Y=328, Z=0, Pen=Down
Point 706: X=376, Y=330, Z=0, Pen=Down
Point 707: X=376, Y=331, Z=0, Pen=Down
Point 708: X=374, Y=333, Z=0, Pen=Down
Point 709: X=374, Y=334, Z=0, Pen=Down
Point 710: X=372, Y=336, Z=0, Pen=Down
Point 711: X=372, Y=337, Z=0, Pen=Down
Point 712: X=370, Y=339, Z=0, Pen=Down
Point 713: X=370, Y=340, Z=0, Pen=Down
Point 714: X=366, Y=344, Z=0, Pen=Down
Point 715: X=366, Y=345, Z=0, Pen=Down
Point 716: X=359, Y=352, Z=0, Pen=Down
Point 717: X=359, Y=353, Z=0, Pen=Down
Point 718: X=353, Y=359, Z=0, Pen=Down
Point 719: X=352, Y=359, Z=0, Pen=Down
Point 720: X=345, Y=366, Z=0, Pen=Down
Point 721: X=344, Y=366, Z=0, Pen=Down
Point 722: X=340, Y=370, Z=0, Pen=Down
Point 723: X=339, Y=370, Z=0, Pen=Down
Point 724: X=337, Y=372, Z=0, Pen=Down
Point 725: X=336, Y=372, Z=0, Pen=Down
Point 726: X=334, Y=374, Z=0, Pen=Down
Point 727: X=333, Y=374, Z=0, Pen=Down
Point 728: X=331, Y=376, Z=0, Pen=Down
Point 729: X=330, Y=376, Z=0, Pen=Down
Point 730: X=328, Y=378, Z=0, Pen=Down
Point 731: X=327, Y=378, Z=0, Pen=Down
Point 732: X=326, Y=379, Z=0, Pen=Down
Point 733: X=325, Y=379, Z=0, Pen=Down
Point 734: X=323, Y=381, Z=0, Pen=Down
Point 735: X=322, Y=381, Z=0, Pen=Down
Point 736: X=321, Y=382, Z=0, Pen=Down
Point 737: X=320, Y=382, Z=0, Pen=Down
Point 738: X=319, Y=383, Z=0, Pen=Down
Point 739: X=318, Y=383, Z=0, Pen=Down
Point 740: X=317, Y=384, Z=0, Pen=Down
Point 741: X=316, Y=384, Z=0, Pen=Down
Point 742: X=315, Y=385, Z=0, Pen=Down
Point 743: X=314, Y=385, Z=0, Pen=Down
Point 744: X=313, Y=386, Z=0, Pen=Down
Point 745: X=312, Y=386, Z=0, Pen=Down
Point 746: X=311, Y=387, Z=0, Pen=Down
Point 747: X=309, Y=387, Z=0, Pen=Down
Point 748: X=308, Y=388, Z=0, Pen=Down
Point 749: X=307, Y=388, Z=0, Pen=Down
Point 750: X=306, Y=389, Z=0, Pen=Down
Point 751: X=304, Y=389, Z=0, Pen=Down
Point 752: X=303, Y=390, Z=0, Pen=Down
Point 753: X=302, Y=390, Z=0, Pen=Down
Point 754: X=301, Y=391, Z=0, Pen=Down
Point 755: X=299, Y=391, Z=0, Pen=Down
Point 756: X=298, Y=392, Z=0, Pen=Down
Point 757: X=296, Y=392, Z=0, Pen=Down
Point 758: X=295, Y=393, Z=0, Pen=Down
Point 759: X=293, Y=393, Z=0, Pen=Down
Point 760: X=292, Y=394, Z=0, Pen=Down
Point 761: X=289, Y=394, Z=0, Pen=Down
Point 762: X=288, Y=395, Z=0, Pen=Down
Point 763: X=285, Y=395, Z=0, Pen=Down
Point 764: X=284, Y=396, Z=0, Pen=Down
Point 765: X=280, Y=396, Z=0, Pen=Down
Point 766: X=279, Y=397, Z=0, Pen=Down
Point 767: X=275, Y=397, Z=0, Pen=Down
Point 768: X=274, Y=398, Z=0, Pen=Down
Point 769: X=268, Y=398, Z=0, Pen=Down
Point 770: X=267, Y=399, Z=0, Pen=Down
Point 771: X=251, Y=399, Z=0, Pen=Down
Point 772: X=250, Y=400, Z=0, Pen=Down
Point 773: X=249, Y=399, Z=0, Pen=Down
Point 774: X=233, Y=399, Z=0, Pen=Down
Point 775: X=232, Y=398, Z=0, Pen=Down
Point 776: X=226, Y=398, Z=0, Pen=Down
Point 777: X=225, Y=397, Z=0, Pen=Down
Point 778: X=221, Y=397, Z=0, Pen=Down
Point 779: X=220, Y=396, Z=0, Pen=Down
Point 780: X=216, Y=396, Z=0, Pen=Down
Point 781: X=215, Y=395, Z=0, Pen=Down
Point 782: X=212, Y=395, Z=0, Pen=Down
Point 783: X=211, Y=394, Z=0, Pen=Down
Point 784: X=208, Y=394, Z=0, Pen=Down
Point 785: X=207, Y=393, Z=0, Pen=Down
Point 786: X=205, Y=393, Z=0, Pen=Down
Point 787: X=204, Y=392, Z=0, Pen=Down
Point 788: X=202, Y=392, Z=0, Pen=Down
Point 789: X=201, Y=391, Z=0, Pen=Down
Point 790: X=199, Y=391, Z=0, Pen=Down
Point 791: X=198, Y=390, Z=0, Pen=Down
Point 792: X=197, Y=390, Z=0, Pen=Down
Point 793: X=196, Y=389, Z=0, Pen=Down
Point 794: X=194, Y=389, Z=0, Pen=Down
Point 795: X=193, Y=388, Z=0, Pen=Down
Point 796: X=192, Y=388, Z=0, Pen=Down
Point 797: X=191, Y=387, Z=0, Pen=Down
Point 798: X=189, Y=387, Z=0, Pen=Down
Point 799: X=188, Y=386, Z=0, Pen=Down
Point 800: X=187, Y=386, Z=0, Pen=Down
Point 801: X=186, Y=385, Z=0, Pen=Down
Point 802: X=185, Y=385, Z=0, Pen=Down
Point 803: X=184, Y=384, Z=0, Pen=Down
Point 804: X=183, Y=384, Z=0, Pen=Down
Point 805: X=182, Y=383, Z=0, Pen=Down
Point 806: X=181, Y=383, Z=0, Pen=Down
Point 807: X=180, Y=382, Z=0, Pen=Down
Point 808: X=179, Y=382, Z=0, Pen=Down
Point 809: X=178, Y=381, Z=0, Pen=Down
Point 810: X=177, Y=381, Z=0, Pen=Down
Point 811: X=175, Y=379, Z=0, Pen=Down
Point 812: X=174, Y=379, Z=0, Pen=Down
Point 813: X=173, Y=378, Z=0, Pen=Down
Point 814: X=172, Y=378, Z=0, Pen=Down
Point 815: X=170, Y=376, Z=0, Pen=Down
Point 816: X=169, Y=376, Z=0, Pen=Down
Point 817: X=167, Y=374, Z=0, Pen=Down
Point 818: X=166, Y=374, Z=0, Pen=Down
Point 819: X=164, Y=372, Z=0, Pen=Down
Point 820: X=163, Y=372, Z=0, Pen=Down
Point 821: X=161, Y=370, Z=0, Pen=Down
Point 822: X=160, Y=370, Z=0, Pen=Down
Point 823: X=156, Y=366, Z=0, Pen=Down
Point 824: X=155, Y=366, Z=0, Pen=Down
Point 825: X=148, Y=359, Z=0, Pen=Down
Point 826: X=147, Y=359, Z=0, Pen=Down
Point 827: X=141, Y=353, Z=0, Pen=Down
Point 828: X=141, Y=352, Z=0, Pen=Down
Point 829: X=134, Y=345, Z=0, Pen=Down
Point 830: X=134, Y=344, Z=0, Pen=Down
Point 831: X=130, Y=340, Z=0, Pen=Down
Point 832: X=130, Y=339, Z=0, Pen=Down
Point 833: X=128, Y=337, Z=0, Pen=Down
Point 834: X=128, Y=336, Z=0, Pen=Down
Point 835: X=126, Y=334, Z=0, Pen=Down
Point 836: X=126, Y=333, Z=0, Pen=Down
Point 837: X=124, Y=331, Z=0, Pen=Down
Point 838: X=124, Y=330, Z=0, Pen=Down
Point 839: X=122, Y=328, Z=0, Pen=Down
Point 840: X=122, Y=327, Z=0, Pen=Down
Point 841: X=121, Y=326, Z=0, Pen=Down
Point 842: X=121, Y=325, Z=0, Pen=Down
Point 843: X=119, Y=323, Z=0, Pen=Down
Point 844: X=119, Y=322, Z=0, Pen=Down
Point 845: X=118, Y=321, Z=0, Pen=Down
Point 846: X=118, Y=320, Z=0, Pen=Down
Point 847: X=117, Y=319, Z=0, Pen=Down
Point 848: X=117, Y=318, Z=0, Pen=Down
Point 849: X=116, Y=317, Z=0, Pen=Down
Point 850: X=116, Y=316, Z=0, Pen=Down
Point 851: X=115, Y=315, Z=0, Pen=Down
Point 852: X=115, Y=314, Z=0, Pen=Down
Point 853: X=114, Y=313, Z=0, Pen=Down
Point 854: X=114, Y=312, Z=0, Pen=Down
Point 855: X=113, Y=311, Z=0, Pen=Down
Point 856: X=113, Y=309, Z=0, Pen=Down
Point 857: X=112, Y=308, Z=0, Pen=Down
Point 858: X=112, Y=307, Z=0, Pen=Down
Point 859: X=111, Y=306, Z=0, Pen=Down
Point 860: X=111, Y=304, Z=0, Pen=Down
Point 861: X=110, Y=303, Z=0, Pen=Down
Point 862: X=110, Y=302, Z=0, Pen=Down
Point 863: X=109, Y=301, Z=0, Pen=Down
Point 864: X=109, Y=299, Z=0, Pen=Down
Point 865: X=108, Y=298, Z=0, Pen=Down
Point 866: X=108, Y=296, Z=0, Pen=Down
Point 867: X=107, Y=295, Z=0, Pen=Down
Point 868: X=107, Y=293, Z=0, Pen=Down
Point 869: X=106, Y=292, Z=0, Pen=Down
Point 870: X=106, Y=289, Z=0, Pen=Down
Point 871: X=105, Y=288, Z=0, Pen=Down
Point 872: X=105, Y=285, Z=0, Pen=Down
Point 873: X=104, Y=284, Z=0, Pen=Down
Point 874: X=104, Y=280, Z=0, Pen=Down
Point 875: X=103, Y=279, Z=0, Pen=Down
Point 876: X=103, Y=275, Z=0, Pen=Down
Point 877: X=102, Y=274, Z=0, Pen=Down
Point 878: X=102, Y=268, Z=0, Pen=Down
Point 879: X=101, Y=267, Z=0, Pen=Down
Point 880: X=101, Y=251, Z=0, Pen=Down
Point 881: X=100, Y=250, Z=0, Pen=Down
Point 882: X=101, Y=249, Z=0, Pen=Down
Point 883: X=101, Y=233, Z=0, Pen=Down
Point 884: X=102, Y=232, Z=0, Pen=Down
Point 885: X=102, Y=226, Z=0, Pen=Down
Point 886: X=103, Y=225, Z=0, Pen=Down
Point 887: X=103, Y=221, Z=0, Pen=Down
Point 888: X=104, Y=220, Z=0, Pen=Down
Point 889: X=104, Y=216, Z=0, Pen=Down
Point 890: X=105, Y=215, Z=0, Pen=Down
Point 891: X=105, Y=212, Z=0, Pen=Down
Point 892: X=106, Y=211, Z=0, Pen=Down
Point 893: X=106, Y=208, Z=0, Pen=Down
Point 894: X=107, Y=207, Z=0, Pen=Down
Point 895: X=107, Y=205, Z=0, Pen=Down
Point 896: X=108, Y=204, Z=0, Pen=Down
Point 897: X=108, Y=202, Z=0, Pen=Down
Point 898: X=109, Y=201, Z=0, Pen=Down
Point 899: X=109, Y=199, Z=0, Pen=Down
Point 900: X=110, Y=198, Z=0, Pen=Down
Point 901: X=110, Y=197, Z=0, Pen=Down
Point 902: X=111, Y=196, Z=0, Pen=Down
Point 903: X=111, Y=194, Z=0, Pen=Down
Point 904: X=112, Y=193, Z=0, Pen=Down
Point 905: X=112, Y=192, Z=0, Pen=Down
Point 906: X=113, Y=191, Z=0, Pen=Down
Point 907: X=113, Y=189, Z=0, Pen=Down
Point 908: X=114, Y=188, Z=0, Pen=Down
Point 909: X=114, Y=187, Z=0, Pen=Down
Point 910: X=115, Y=186, Z=0, Pen=Down
Point 911: X=115, Y=185, Z=0, Pen=Down
Point 912: X=116, Y=184, Z=0, Pen=Down
Point 913: X=116, Y=183, Z=0, Pen=Down
Point 914: X=117, Y=182, Z=0, Pen=Down
Point 915: X=117, Y=181, Z=0, Pen=Down
Point 916: X=118, Y=180, Z=0, Pen=Down
Point 917: X=118, Y=179, Z=0, Pen=Down
Point 918: X=119, Y=178, Z=0, Pen=Down
Point 919: X=119, Y=177, Z=0, Pen=Down
Point 920: X=121, Y=175, Z=0, Pen=Down
Point 921: X=121, Y=174, Z=0, Pen=Down
Point 922: X=122, Y=173, Z=0, Pen=Down
Point 923: X=122, Y=172, Z=0, Pen=Down
Point 924: X=124, Y=170, Z=0, Pen=Down
Point 925: X=124, Y=169, Z=0, Pen=Down
Point 926: X=126, Y=167, Z=0, Pen=Down
Point 927: X=126, Y=166, Z=0, Pen=Down
Point 928: X=128, Y=164, Z=0, Pen=Down
Point 929: X=128, Y=163, Z=0, Pen=Down
Point 930: X=130, Y=161, Z=0, Pen=Down
Point 931: X=130, Y=160, Z=0, Pen=Down
Point 932: X=134, Y=156, Z=0, Pen=Down
Point 933: X=134, Y=155, Z=0, Pen=Down
Point 934: X=141, Y=148, Z=0, Pen=Down
Point 935: X=141, Y=147, Z=0, Pen=Down
Point 936: X=147, Y=141, Z=0, Pen=Down
Point 937: X=148, Y=141, Z=0, Pen=Down
Point 938: X=155, Y=134, Z=0, Pen=Down
Point 939: X=156, Y=134, Z=0, Pen=Down
Point 940: X=160, Y=130, Z=0, Pen=Down
Point 941: X=161, Y=130, Z=0, Pen=Down
Point 942: X=163, Y=128, Z=0, Pen=Down
Point 943: X=164, Y=128, Z=0, Pen=Down
Point 944: X=166, Y=126, Z=0, Pen=Down
Point 945: X=167, Y=126, Z=0, Pen=Down
Point 946: X=169, Y=124, Z=0, Pen=Down
Point 947: X=170, Y=124, Z=0, Pen=Down
Point 948: X=172, Y=122, Z=0, Pen=Down
Point 949: X=173, Y=122, Z=0, Pen=Down
Point 950: X=174, Y=121, Z=0, Pen=Down
Point 951: X=175, Y=121, Z=0, Pen=Down
Point 952: X=177, Y=119, Z=0, Pen=Down
Point 953: X=178, Y=119, Z=0, Pen=Down
Point 954: X=179, Y=118, Z=0, Pen=Down
Point 955: X=180, Y=118, Z=0, Pen=Down
Point 956: X=181, Y=117, Z=0, Pen=Down
Point 957: X=182, Y=117, Z=0, Pen=Down
Point 958: X=183, Y=116, Z=0, Pen=Down
Point 959: X=184, Y=116, Z=0, Pen=Down
Point 960: X=185, Y=115, Z=0, Pen=Down
Point 961: X=186, Y=115, Z=0, Pen=Down
Point 962: X=187, Y=114, Z=0, Pen=Down
Point 963: X=188, Y=114, Z=0, Pen=Down
Point 964: X=189, Y=113, Z=0, Pen=Down
Point 965: X=191, Y=113, Z=0, Pen=Down
Point 966: X=192, Y=112, Z=0, Pen=Down
Point 967: X=193, Y=112, Z=0, Pen=Down
Point 968: X=194, Y=111, Z=0, Pen=Down
Point 969: X=196, Y=111, Z=0, Pen=Down
Point 970: X=197, Y=110, Z=0, Pen=Down
Point 971: X=198, Y=110, Z=0, Pen=Down
Point 972: X=199, Y=109, Z=0, Pen=Down
Point 973: X=201, Y=109, Z=0, Pen=Down
Point 974: X=202, Y=108, Z=0, Pen=Down
Point 975: X=204, Y=108, Z=0, Pen=Down
Point 976: X=205, Y=107, Z=0, Pen=Down
Point 977: X=207, Y=107, Z=0, Pen=Down
Point 978: X=208, Y=106, Z=0, Pen=Down
Point 979: X=211, Y=106, Z=0, Pen=Down
Point 980: X=212, Y=105, Z=0, Pen=Down
Point 981: X=215, Y=105, Z=0, Pen=Down
Point 982: X=216, Y=104, Z=0, Pen=Down
Point 983: X=220, Y=104, Z=0, Pen=Down
Point 984: X=221, Y=103, Z=0, Pen=Down
Point 985: X=225, Y=103, Z=0, Pen=Down
Point 986: X=226, Y=102, Z=0, Pen=Down
Point 987: X=232, Y=102, Z=0, Pen=Down
Point 988: X=233, Y=101, Z=0, Pen=Down
Point 989: X=233, Y=101, Z=10, Pen=Up
Point 990: X=250, Y=100, Z=10, Pen=Up
Point 991: X=250, Y=100, Z=0, Pen=Down
Point 992: X=249, Y=101, Z=0, Pen=Down
Point 993: X=233, Y=101, Z=0, Pen=Down
Point 994: X=232, Y=102, Z=0, Pen=Down
Point 995: X=226, Y=102, Z=0, Pen=Down
Point 996: X=225, Y=103, Z=0, Pen=Down
Point 997: X=221, Y=103, Z=0, Pen=Down
Point 998: X=220, Y=104, Z=0, Pen=Down
Point 999: X=216, Y=104, Z=0, Pen=Down
Point 1000: X=215, Y=105, Z=0, Pen=Down
Point 1001: X=212, Y=105, Z=0, Pen=Down
Point 1002: X=211, Y=106, Z=0, Pen=Down
Point 1003: X=208, Y=106, Z=0, Pen=Down
Point 1004: X=207, Y=107, Z=0, Pen=Down
Point 1005: X=205, Y=107, Z=0, Pen=Down
Point 1006: X=204, Y=108, Z=0, Pen=Down
Point 1007: X=202, Y=108, Z=0, Pen=Down
Point 1008: X=201, Y=109, Z=0, Pen=Down
Point 1009: X=199, Y=109, Z=0, Pen=Down
Point 1010: X=198, Y=110, Z=0, Pen=Down
Point 1011: X=197, Y=110, Z=0, Pen=Down
Point 1012: X=196, Y=111, Z=0, Pen=Down
Point 1013: X=194, Y=111, Z=0, Pen=Down
Point 1014: X=193, Y=112, Z=0, Pen=Down
Point 1015: X=192, Y=112, Z=0, Pen=Down
Point 1016: X=191, Y=113, Z=0, Pen=Down
Point 1017: X=189, Y=113, Z=0, Pen=Down
Point 1018: X=188, Y=114, Z=0, Pen=Down
Point 1019: X=187, Y=114, Z=0, Pen=Down
Point 1020: X=186, Y=115, Z=0, Pen=Down
Point 1021: X=185, Y=115, Z=0, Pen=Down
Point 1022: X=184, Y=116, Z=0, Pen=Down
Point 1023: X=183, Y=116, Z=0, Pen=Down
Point 1024: X=182, Y=117, Z=0, Pen=Down
Point 1025: X=181, Y=117, Z=0, Pen=Down
Point 1026: X=180, Y=118, Z=0, Pen=Down
Point 1027: X=179, Y=118, Z=0, Pen=Down
Point 1028: X=178, Y=119, Z=0, Pen=Down
Point 1029: X=177, Y=119, Z=0, Pen=Down
Point 1030: X=175, Y=121, Z=0, Pen=Down
Point 1031: X=174, Y=121, Z=0, Pen=Down
Point 1032: X=173, Y=122, Z=0, Pen=Down
Point 1033: X=172, Y=122, Z=0, Pen=Down
Point 1034: X=170, Y=124, Z=0, Pen=Down
Point 1035: X=169, Y=124, Z=0, Pen=Down
Point 1036: X=167, Y=126, Z=0, Pen=Down
Point 1037: X=166, Y=126, Z=0, Pen=Down
Point 1038: X=164, Y=128, Z=0, Pen=Down
Point 1039: X=163, Y=128, Z=0, Pen=Down
Point 1040: X=161, Y=130, Z=0, Pen=Down
Point 1041: X=160, Y=130, Z=0, Pen=Down
Point 1042: X=156, Y=134, Z=0, Pen=Down
Point 1043: X=155, Y=134, Z=0, Pen=Down
Point 1044: X=148, Y=141, Z=0, Pen=Down
Point 1045: X=147, Y=141, Z=0, Pen=Down
Point 1046: X=141, Y=147, Z=0, Pen=Down
Point 1047: X=141, Y=148, Z=0, Pen=Down
Point 1048: X=134, Y=155, Z=0, Pen=Down
Point 1049: X=134, Y=156, Z=0, Pen=Down
Point 1050: X=130, Y=160, Z=0, Pen=Down
Point 1051: X=130, Y=161, Z=0, Pen=Down
Point 1052: X=128, Y=163, Z=0, Pen=Down
Point 1053: X=128, Y=164, Z=0, Pen=Down
Point 1054: X=126, Y=166, Z=0, Pen=Down
Point 1055: X=126, Y=167, Z=0, Pen=Down
Point 1056: X=124, Y=169, Z=0, Pen=Down
Point 1057: X=124, Y=170, Z=0, Pen=Down
Point 1058: X=122, Y=172, Z=0, Pen=Down
Point 1059: X=122, Y=173, Z=0, Pen=Down
Point 1060: X=121, Y=174, Z=0, Pen=Down
Point 1061: X=121, Y=175, Z=0, Pen=Down
Point 1062: X=119, Y=177, Z=0, Pen=Down
Point 1063: X=119, Y=178, Z=0, Pen=Down
Point 1064: X=118, Y=179, Z=0, Pen=Down
Point 1065: X=118, Y=180, Z=0, Pen=Down
Point 1066: X=117, Y=181, Z=0, Pen=Down
Point 1067: X=117, Y=182, Z=0, Pen=Down
Point 1068: X=116, Y=183, Z=0, Pen=Down
